0.0083201,0.0050889,0.00065539,0.00038692,0.00057382,0.00024724,0.00022768,0.00020729,0.00021427,0.00023103,0.00022433
0.0045528,0.17725,0.31878,0.39645,0.47985,0.47683,0.49203,0.48086,0.50138,0.48635,0.47236
0.0088777,0.49358,0.83472,1.1029,1.2526,1.3175,1.3093,1.2984,1.3191,1.2817,1.278
0.018346,0.95579,1.6845,2.3121,2.5504,2.7426,2.6243,2.6934,2.6899,2.6724,2.619
